date_dt,city_code,district_code,dwell,flow_in,flow_out
20170727,8c1aea0122f82f9f2cd312a90e970f67,38109399e9d6d5eed3481312326795d5,0.348,19.948,19.976
20170727,1ac1ad6a1df647efde9facd8fec2b113,f708549695399e9d29000ad3f79e0da4,1.208,69.668,69.576
20170727,8c1aea0122f82f9f2cd312a90e970f67,3ccfe71515b82559e794bbdb741c71d2,2.796,101.02,101.444
20170727,8bae54c9c7edfa7bb84b21afba062ccc,ce4eb7b87151d3d36233a1d04ac51016,2.288,124.468,124.768
20170727,95c6f8337845d400bfbfd55744282d36,e3c9abc634077dedbbd7bbda523c6fbe,3.032,140.996,141.392
20170727,1ac1ad6a1df647efde9facd8fec2b113,c12f0abd65514135abf42d43b2085054,1.36,58.312,58.164
20170727,8c1aea0122f82f9f2cd312a90e970f67,88f0d06cd5baef85376e0c5aec9e6717,0.876,39.392,39.224
20170727,b3c8b069178a302d4c82a2b8a6e933ad,26015bebd69c7280b2bdf87126d99884,1.86,80.76,80.616
20170727,8c1aea0122f82f9f2cd312a90e970f67,31f243bf541737698943d76e2f046f74,2.456,136.264,136.328
20170727,88189ecd25139bf39248756732b672c6,d70eec9db01d2ccb02616cccdb039367,4.696,217.832,217.46
20170727,0ae011769ad316b0bb0aec3297f89b81,7f1695b8806b0bbf41602b3baad86953,0.556,26.92,27.26
20170727,95c6f8337845d400bfbfd55744282d36,50aef4d7b299ab2d2603c5fc0e2b221c,0.74,28.36,28.348
20170727,405554280de489942b8381ade6c66383,293f89d038a731b4f29051bb8b292f32,0.876,49.808,49.752
20170727,7fa83705d62bf66da7fe18cb44257d7f,eb532ce7b7d9578d3b08704d42a2b52e,2.184,107.284,107.224
20170727,8bae54c9c7edfa7bb84b21afba062ccc,23eac8fc7d691e99f5afb7e7d24ab4a0,1.28,73.284,73.328
20170727,8bae54c9c7edfa7bb84b21afba062ccc,340d59f7f9ac150d9a9b466a24d95b48,0.836,41.46,41.644
20170727,fc69f34eb64da220cc406f2eff37b7fc,cfb3ce0e5993d6963c256a3347a60968,1.212,53.68,53.828
20170727,b3c8b069178a302d4c82a2b8a6e933ad,f8e4b208421a4b25cf1acda4694deeb1,1.388,58.5,58.5
20170727,405554280de489942b8381ade6c66383,ded159048e18bb62ddf3c3a90a30bf14,0.64,29.864,29.752
20170727,8c1aea0122f82f9f2cd312a90e970f67,d5a11638a8f2a007e4bcd0381cc1df91,1.64,83.0,83.268
20170727,88189ecd25139bf39248756732b672c6,2f18be4e7e57157fdda1823274848e85,2.908,143.972,143.472
20170727,918ad085e92781fc8a0a626ba0954cf2,36a4c7f5bd890819bd6d2e3bc772ae92,0.64,30.156,30.132
20170727,8c1aea0122f82f9f2cd312a90e970f67,88c7df77ff3c9064fa812384269f4f01,1.564,78.908,78.852
20170727,405554280de489942b8381ade6c66383,e99e2d29f3755404a2bb0558a55800c9,10.064,559.628,560.124
20170727,b3c8b069178a302d4c82a2b8a6e933ad,5f5e648d22de4bc322a5d68b4c76091e,3.84,143.884,143.516
20170727,7fa83705d62bf66da7fe18cb44257d7f,6b744bc687c1105e3da6f569bdcbb0ad,14.016,749.764,752.74
20170727,918ad085e92781fc8a0a626ba0954cf2,e084eeae7b64ab878a19295d107bf0b9,0.78,31.02,30.88
20170727,fc69f34eb64da220cc406f2eff37b7fc,a4bed1a44cb3c7e4cfeaf2ae9270da7a,0.316,17.004,16.74
20170727,0ae011769ad316b0bb0aec3297f89b81,c4cc45fe0913bb5d218f46953479b6ae,1.408,83.252,83.048
20170727,95c6f8337845d400bfbfd55744282d36,81cce7cc849b099f9d2986d0d457f1db,3.452,120.044,120.888
20170727,7e4f50b8b3af3ec0c9ad8223d14b9a61,4e0879890c83de01d43d9ec558419370,0.948,48.864,49.912
20170727,8c1aea0122f82f9f2cd312a90e970f67,4247a6619d25223741baffaecfce78c6,0.944,34.568,34.476
20170727,fc69f34eb64da220cc406f2eff37b7fc,98341743fc2ff0ce81b13897bb7bd196,0.332,12.948,12.952
20170727,b3c8b069178a302d4c82a2b8a6e933ad,ca93f3a2cc29c9a99a480eb0b0d2b732,24.112,893.944,892.764
20170727,7e4f50b8b3af3ec0c9ad8223d14b9a61,fe78ac219ef93590e2742e27f6d50f22,4.116,132.672,132.304
20170727,1ac1ad6a1df647efde9facd8fec2b113,8b17b0ecdd1d2616e01d7f2ec0778238,0.744,49.34,49.252
20170727,b3c8b069178a302d4c82a2b8a6e933ad,8559d346a45588cdf091fb923e4a574d,34.356,1092.708,1089.472
20170727,b3c8b069178a302d4c82a2b8a6e933ad,b0b15c66bcce23fbec7284377aca8d76,23.672,1615.008,1620.112
20170727,b3c8b069178a302d4c82a2b8a6e933ad,403e1c8991a1ff55d98436a7513bc2c6,1.836,71.616,71.4
20170727,405554280de489942b8381ade6c66383,ee63fe54456d68e4aef8c729bb986581,1.736,114.332,114.568
20170727,7fa83705d62bf66da7fe18cb44257d7f,774d40edc78cc750cda154bde289e2f3,2.46,109.62,109.848
20170727,1ac1ad6a1df647efde9facd8fec2b113,148d1f8d7f973fb5c86f276760bf6aab,2.728,141.872,142.536
20170727,1ac1ad6a1df647efde9facd8fec2b113,c0974848d4a012da491ede698aec7f5f,0.816,47.664,47.704
20170727,918ad085e92781fc8a0a626ba0954cf2,e00f729720db83a952b5a55c73a73eaa,0.932,46.728,46.796
20170727,fc69f34eb64da220cc406f2eff37b7fc,0f051b4639ef334ccc4d9de848931be8,0.252,11.072,11.176
20170727,8c1aea0122f82f9f2cd312a90e970f67,e601418b84b77286928e15537b61df6a,0.98,62.292,62.38
20170727,405554280de489942b8381ade6c66383,083c16b54cf53bdb3c8f5c9768638b5a,0.916,51.548,51.652
20170727,fc69f34eb64da220cc406f2eff37b7fc,c2c8b18b6a710dd0fb46d56732b8a3e8,0.896,42.468,42.356
20170727,0ae011769ad316b0bb0aec3297f89b81,533910c656bdae01665e983ddf093191,2.256,105.48,105.36
20170727,7e4f50b8b3af3ec0c9ad8223d14b9a61,04492833bfd5856f3caf26ab761b8f9c,1.976,110.26,110.824
20170727,95c6f8337845d400bfbfd55744282d36,a1cf5dc4cb1574d20056df914dc3400b,1.908,83.328,82.924
20170727,0eaa5d2e2f5b1d9dbc70f5351ac96390,4ecc05b0b103ac20059ad1335e0705c4,6.312,339.484,340.344
20170727,918ad085e92781fc8a0a626ba0954cf2,697c40f0dd99a5772de6d414116fb754,0.636,28.652,28.928
20170727,405554280de489942b8381ade6c66383,91073b16eb66dc979feecf2d557c2e72,1.2,59.888,59.804
20170727,8c1aea0122f82f9f2cd312a90e970f67,202831ece0ffdb675138c2e2b4a11b1c,2.984,151.592,151.612
20170727,0eaa5d2e2f5b1d9dbc70f5351ac96390,f2ffabfdcd711ac1050fbfceb12b3f17,1.18,59.26,59.4
20170727,405554280de489942b8381ade6c66383,764ec2c5e21312a6f39ffb49a79ce585,2.564,142.072,141.984
20170727,8bae54c9c7edfa7bb84b21afba062ccc,b6b1c39d95575f3efbb2301c53f3df9e,1.664,69.012,68.64
20170727,0eaa5d2e2f5b1d9dbc70f5351ac96390,b81cf022fc295781809a73bd3d45b2f9,1.532,55.224,55.012
20170727,8c1aea0122f82f9f2cd312a90e970f67,a5dd93121eceb9e9b65b7c4a9472d76b,0.576,27.876,27.84
20170727,0ae011769ad316b0bb0aec3297f89b81,896dcbf8d22deb4f329eb667c56394c6,1.24,60.78,61.056
20170727,7fa83705d62bf66da7fe18cb44257d7f,3fbe58d62ffc2971b0ed4441d23a3c42,1.848,91.616,91.684
20170727,0eaa5d2e2f5b1d9dbc70f5351ac96390,596321022e054f1eca5fcbe5059db05f,0.884,34.32,33.948
20170727,1ac1ad6a1df647efde9facd8fec2b113,a29daab64f058b3320ea5c87c678d3e9,0.964,54.176,54.104
20170727,0ae011769ad316b0bb0aec3297f89b81,9b6da48f7e851a19c1ad923f54abdb8f,1.108,49.816,49.744
20170727,8c1aea0122f82f9f2cd312a90e970f67,b77fee7be3b0ead954ee9c26aca0418f,0.636,33.396,33.324
20170727,fc69f34eb64da220cc406f2eff37b7fc,76251ac998b45b9a8b24e0d80463866d,0.728,29.708,29.356
20170727,405554280de489942b8381ade6c66383,046865d29b26ffb532911b11b7c38bbe,1.476,67.964,67.864
20170727,8bae54c9c7edfa7bb84b21afba062ccc,ba8ee163d7942a412b7c7db2b22a5f38,1.656,78.856,78.628
20170727,95c6f8337845d400bfbfd55744282d36,e24d4e84146e672f89ce72ab7dc1dbf7,4.176,142.192,141.896
20170727,fc69f34eb64da220cc406f2eff37b7fc,a31e7358e8dce4fb9ac20a3f28f0b411,2.216,114.44,114.168
20170727,8c1aea0122f82f9f2cd312a90e970f67,acd533c1e3f2093816ec6234343f6a1a,0.696,35.008,34.808
20170727,fc69f34eb64da220cc406f2eff37b7fc,851a07b6806c2145b0cd355a16fd87aa,0.292,12.608,12.416
20170727,0ae011769ad316b0bb0aec3297f89b81,4b310c3fe3258155287025223ac00513,1.216,47.408,47.268
20170727,8c1aea0122f82f9f2cd312a90e970f67,633b8484b4eb7df9b4a4f27f18f83a49,0.684,35.684,35.432
20170727,405554280de489942b8381ade6c66383,7fb4bd68d38bf9274d92be052f6ba957,1.0,60.428,60.228
20170727,95c6f8337845d400bfbfd55744282d36,e366ca039b4fd10219620679f2558947,3.476,159.66,160.052
20170727,95c6f8337845d400bfbfd55744282d36,bf92a213790d473c1df8f37f51cc9540,0.9,48.7,48.8
20170727,8c1aea0122f82f9f2cd312a90e970f67,7d0f648c41bee96ab1a7f2df7d84904c,3.216,141.604,141.24
20170727,0eaa5d2e2f5b1d9dbc70f5351ac96390,230c4799da99f96569463114b85789d8,1.66,64.052,64.352
20170727,0ae011769ad316b0bb0aec3297f89b81,c383696d3b5d62198a8dc62df586ce65,0.604,25.596,25.572
20170727,405554280de489942b8381ade6c66383,502825a455fffc069b3ccb8bbd0a5fea,7.588,486.6,486.204
20170727,88189ecd25139bf39248756732b672c6,8000a31727b2d8109b27e55d66d7d01a,1.412,58.392,58.06
20170727,405554280de489942b8381ade6c66383,8eb61cfd38c1443ec59f485ba919fda9,0.616,40.24,40.292
20170727,0ae011769ad316b0bb0aec3297f89b81,09bcf688a9278cccb0804a112724cebd,0.924,53.272,53.08
20170727,7e4f50b8b3af3ec0c9ad8223d14b9a61,f362eee4ffd563b894684a825de1beb1,1.356,65.192,65.628
20170727,8bae54c9c7edfa7bb84b21afba062ccc,b27bbc5718b26ff066190c23f35c9ac1,2.752,156.2,156.404
20170727,fc69f34eb64da220cc406f2eff37b7fc,e8401926caf18478cdf360db380fdd7c,1.092,57.176,57.0
20170727,fc69f34eb64da220cc406f2eff37b7fc,804226f901a5ce1dba9f109b023cdee8,0.848,50.804,50.884
20170727,918ad085e92781fc8a0a626ba0954cf2,20f902ca8c2d2aee96ea9da4a8830463,0.928,32.452,32.528
20170727,95c6f8337845d400bfbfd55744282d36,43f2e9e23f2157e3b8e4ebd0d0bda570,1.096,52.212,52.192
20170727,7fa83705d62bf66da7fe18cb44257d7f,ab0e7e9018474cd1a9839aeaf17e4ded,5.52,277.324,277.06
20170727,fc69f34eb64da220cc406f2eff37b7fc,5999aae22f33d69f58a84f81bcaf42d7,0.24,10.304,10.788
20170727,0eaa5d2e2f5b1d9dbc70f5351ac96390,4334b6cfaa2eea8e091326d33a64bae6,1.896,98.92,98.8
20170727,fc69f34eb64da220cc406f2eff37b7fc,9b5f89ccb79b53f59891157eeff9bd7f,0.268,18.388,18.408
20170727,b3c8b069178a302d4c82a2b8a6e933ad,4ab98a5ad252338e434ca30f2a3a5cdc,85.552,3823.356,3827.888
20170727,fc69f34eb64da220cc406f2eff37b7fc,727b0d925a45ee3206a5921395dc8b2f,0.528,17.22,17.312
20170727,fc69f34eb64da220cc406f2eff37b7fc,98cf13eb09ccb91d6a466cadd23440cd,0.548,26.7,26.924
20170727,0ae011769ad316b0bb0aec3297f89b81,c0b9c94cea953ca4d0a4dbe877242f62,0.556,28.072,27.968
20170727,b3c8b069178a302d4c82a2b8a6e933ad,a0764fdec1945046753fdad31b40849c,9.248,450.828,450.056
20170727,0ae011769ad316b0bb0aec3297f89b81,3d42044e92d72f3fc79bd21707dda48d,1.44,56.156,55.956
20170727,0ae011769ad316b0bb0aec3297f89b81,73883f5c9c6e26a7ac9f269607d9bc02,4.616,252.432,252.54
20170727,1ac1ad6a1df647efde9facd8fec2b113,8b65817c976cf31fc33bbe34e24bd3da,0.888,32.584,33.048
20170727,1ac1ad6a1df647efde9facd8fec2b113,37cd15d10689be032bb9fbba259dd924,1.176,49.36,49.284
20170727,405554280de489942b8381ade6c66383,13adc2e755b95610996c5be3ec6d0cd0,10.268,586.32,586.708
20170727,405554280de489942b8381ade6c66383,491c79cf88d527118a7e74f9a868fcce,1.044,51.352,51.22
20170727,918ad085e92781fc8a0a626ba0954cf2,93b2e1e8dcc81f3f2eb85d29caa4fb6e,0.412,19.38,19.28
20170727,0ae011769ad316b0bb0aec3297f89b81,ee71507b8e2263a33301749a4a8d0a64,3.32,202.728,202.668
20170727,0ae011769ad316b0bb0aec3297f89b81,eca573563bea4cdf078344745748ca1f,1.092,63.02,63.02
20170727,88189ecd25139bf39248756732b672c6,59d21b5ecb7009dbc6e9a582f5d3940d,1.148,52.584,52.564
20170727,0ae011769ad316b0bb0aec3297f89b81,ebbaeccadf208ca2f2ceb2d98b1ab549,1.372,71.092,70.964
20170727,0ae011769ad316b0bb0aec3297f89b81,5ad10b226326c35e654619a16ae49a10,0.952,47.296,47.004
20170727,0eaa5d2e2f5b1d9dbc70f5351ac96390,5389e134503976b280cc324b66f38aad,4.144,272.2,272.432
20170727,95c6f8337845d400bfbfd55744282d36,7261c9e98bb7b82bd1caff90d35f696f,1.26,64.42,64.704
20170727,8bae54c9c7edfa7bb84b21afba062ccc,59aeab817c7bb1f26cf7e31f34b72e2e,1.396,88.34,88.196
20170727,405554280de489942b8381ade6c66383,bebd7093d3f6d8eff0add2f9fae437ba,1.444,77.736,77.796
20170727,88189ecd25139bf39248756732b672c6,d5a5aab5708ec74c333fdb26df5c4a2d,2.692,111.508,111.888
20170727,b3c8b069178a302d4c82a2b8a6e933ad,e37efe83a688ba7c989582f1bdebe286,14.692,645.84,643.3
20170727,7e4f50b8b3af3ec0c9ad8223d14b9a61,4fc1a40878e0b5e3aeef39d635a5f6d8,0.968,45.216,45.128
20170727,8bae54c9c7edfa7bb84b21afba062ccc,7fd683ff9a9d7bb73bac7f86b0a81f15,1.304,65.088,65.252
20170727,405554280de489942b8381ade6c66383,689b66e4036ebd1034d8cafb0e17350b,1.316,56.836,57.224
20170727,405554280de489942b8381ade6c66383,411b456fded5539cbdab83befcc7be4e,1.16,63.232,63.268
20170727,918ad085e92781fc8a0a626ba0954cf2,899dcded1ba2bc55a756b4cf9877be3c,1.568,75.196,75.448
20170727,95c6f8337845d400bfbfd55744282d36,99c45c93c535f54c9579b597297dabef,1.868,113.516,113.22
20170727,88189ecd25139bf39248756732b672c6,18d53f51045010c6500856c6ff6644d6,1.752,76.448,76.628
20170727,7fa83705d62bf66da7fe18cb44257d7f,569951d560d13470efc7165df99ac662,10.408,487.74,487.344
20170727,405554280de489942b8381ade6c66383,c02125039a38500b7d2d23276bdfc623,2.796,157.308,156.444
20170727,0ae011769ad316b0bb0aec3297f89b81,a9fb5298d74aaa09739b7100d4015e05,0.76,38.996,38.664
20170727,0eaa5d2e2f5b1d9dbc70f5351ac96390,682e446c8bd676462f051855630533f6,1.06,51.588,51.472
20170727,8bae54c9c7edfa7bb84b21afba062ccc,57d7fd53b1c340684f4e030bc6f2eb73,0.728,36.76,36.764
20170727,0ae011769ad316b0bb0aec3297f89b81,61662c2542a64a7a3abe5ca2ea9beb4c,4.748,161.624,161.204
20170728,8c1aea0122f82f9f2cd312a90e970f67,e601418b84b77286928e15537b61df6a,1.06,64.744,64.72
20170728,0eaa5d2e2f5b1d9dbc70f5351ac96390,4334b6cfaa2eea8e091326d33a64bae6,1.924,100.088,99.828
20170728,918ad085e92781fc8a0a626ba0954cf2,e084eeae7b64ab878a19295d107bf0b9,0.72,30.012,29.92
20170728,405554280de489942b8381ade6c66383,491c79cf88d527118a7e74f9a868fcce,1.104,50.188,50.328
20170728,7fa83705d62bf66da7fe18cb44257d7f,569951d560d13470efc7165df99ac662,10.184,489.288,488.488
20170728,0ae011769ad316b0bb0aec3297f89b81,ce43671e2f14642ae700179f4974900f,0.996,51.6,51.796
20170728,7fa83705d62bf66da7fe18cb44257d7f,f908f95df121bc6b565524b8d3f66dfe,16.22,1055.96,1053.208
20170728,8c1aea0122f82f9f2cd312a90e970f67,202831ece0ffdb675138c2e2b4a11b1c,2.96,154.82,155.208
20170728,0ae011769ad316b0bb0aec3297f89b81,9bbf6b3432e385ca2425750214d90d87,2.444,123.128,122.94
20170728,0eaa5d2e2f5b1d9dbc70f5351ac96390,32b373c56a06dbee11da154380176f88,2.864,100.46,100.416
20170728,1ac1ad6a1df647efde9facd8fec2b113,c0974848d4a012da491ede698aec7f5f,0.888,51.992,51.92
20170728,95c6f8337845d400bfbfd55744282d36,eef8e817eb8b07402be190d1b4f1622a,0.572,28.964,29.012
20170728,7fa83705d62bf66da7fe18cb44257d7f,323d614118b029e2c9afdc14f1fe36a9,3.464,160.62,160.308
20170728,405554280de489942b8381ade6c66383,3ec3337221e13e51158cec5dd02ba601,0.3,13.732,13.728
20170728,7fa83705d62bf66da7fe18cb44257d7f,373a92f4c45f48ba0613fc3906939133,8.272,765.7,763.208
20170728,8c1aea0122f82f9f2cd312a90e970f67,4247a6619d25223741baffaecfce78c6,0.964,37.204,37.388
20170728,95c6f8337845d400bfbfd55744282d36,99c45c93c535f54c9579b597297dabef,2.272,114.496,114.924
20170728,fc69f34eb64da220cc406f2eff37b7fc,851a07b6806c2145b0cd355a16fd87aa,0.352,13.8,13.872
20170728,b3c8b069178a302d4c82a2b8a6e933ad,26015bebd69c7280b2bdf87126d99884,1.848,80.496,80.26
20170728,95c6f8337845d400bfbfd55744282d36,b942ee4f7ab3e1912ecb67c3d94a817c,1.432,67.824,67.584
20170728,0ae011769ad316b0bb0aec3297f89b81,5ad10b226326c35e654619a16ae49a10,0.796,45.536,45.304
20170728,405554280de489942b8381ade6c66383,411b456fded5539cbdab83befcc7be4e,1.204,64.244,63.464
20170728,fc69f34eb64da220cc406f2eff37b7fc,cfb3ce0e5993d6963c256a3347a60968,1.08,53.328,53.34
20170728,405554280de489942b8381ade6c66383,e99e2d29f3755404a2bb0558a55800c9,10.076,574.584,575.204
20170728,95c6f8337845d400bfbfd55744282d36,43f2e9e23f2157e3b8e4ebd0d0bda570,1.06,54.556,54.292
20170728,8c1aea0122f82f9f2cd312a90e970f67,31f243bf541737698943d76e2f046f74,2.512,136.696,137.112
20170728,1ac1ad6a1df647efde9facd8fec2b113,f708549695399e9d29000ad3f79e0da4,1.156,68.908,68.44
20170728,fc69f34eb64da220cc406f2eff37b7fc,5999aae22f33d69f58a84f81bcaf42d7,0.208,11.256,11.632
20170728,b3c8b069178a302d4c82a2b8a6e933ad,a0764fdec1945046753fdad31b40849c,9.012,449.296,449.28
20170728,95c6f8337845d400bfbfd55744282d36,e3c9abc634077dedbbd7bbda523c6fbe,3.168,143.524,143.5
20170728,0eaa5d2e2f5b1d9dbc70f5351ac96390,596321022e054f1eca5fcbe5059db05f,0.784,34.712,34.496
20170728,88189ecd25139bf39248756732b672c6,2f18be4e7e57157fdda1823274848e85,3.012,147.192,146.688
20170728,0ae011769ad316b0bb0aec3297f89b81,eca573563bea4cdf078344745748ca1f,1.096,63.644,63.48
20170728,8c1aea0122f82f9f2cd312a90e970f67,acd533c1e3f2093816ec6234343f6a1a,0.732,35.724,35.78
20170728,88189ecd25139bf39248756732b672c6,e253d54d713b71b5ac02eef62d52a6a1,3.928,161.836,161.728
20170728,8bae54c9c7edfa7bb84b21afba062ccc,23eac8fc7d691e99f5afb7e7d24ab4a0,1.128,74.084,73.612
20170728,8bae54c9c7edfa7bb84b21afba062ccc,59aeab817c7bb1f26cf7e31f34b72e2e,1.46,91.04,90.948
20170728,918ad085e92781fc8a0a626ba0954cf2,899dcded1ba2bc55a756b4cf9877be3c,1.636,74.468,74.624
20170728,8bae54c9c7edfa7bb84b21afba062ccc,b6b1c39d95575f3efbb2301c53f3df9e,1.756,67.632,67.888
20170728,8c1aea0122f82f9f2cd312a90e970f67,a0e92d379e0c50d22928de169825245b,0.744,35.068,34.956
20170728,88189ecd25139bf39248756732b672c6,f666153e71239182cb7255b66b4511ae,2.416,124.236,124.188
20170728,918ad085e92781fc8a0a626ba0954cf2,e00f729720db83a952b5a55c73a73eaa,0.852,46.412,46.36
20170728,7fa83705d62bf66da7fe18cb44257d7f,68f32e80348a1a12951df45b13dba619,10.764,574.692,575.184
20170728,8bae54c9c7edfa7bb84b21afba062ccc,e3ec54d322bb97795df4920d3a2d0ceb,4.876,239.172,238.448
20170728,0ae011769ad316b0bb0aec3297f89b81,9b6da48f7e851a19c1ad923f54abdb8f,1.14,50.668,50.776
20170728,405554280de489942b8381ade6c66383,bebd7093d3f6d8eff0add2f9fae437ba,1.46,79.8,79.984
20170728,fc69f34eb64da220cc406f2eff37b7fc,98cf13eb09ccb91d6a466cadd23440cd,0.624,27.108,27.372
20170728,fc69f34eb64da220cc406f2eff37b7fc,c2c8b18b6a710dd0fb46d56732b8a3e8,0.856,41.48,41.412
20170728,405554280de489942b8381ade6c66383,91073b16eb66dc979feecf2d557c2e72,1.224,60.584,60.448
20170728,7fa83705d62bf66da7fe18cb44257d7f,ab0e7e9018474cd1a9839aeaf17e4ded,5.34,275.412,275.38
20170728,7fa83705d62bf66da7fe18cb44257d7f,ad60c0997faacc2ca4078e3453b08e81,8.12,594.92,592.88
20170728,7fa83705d62bf66da7fe18cb44257d7f,3fbe58d62ffc2971b0ed4441d23a3c42,1.956,93.348,92.936
20170728,8bae54c9c7edfa7bb84b21afba062ccc,e0a85c47561e95b09451268705207d67,2.428,135.672,135.176
20170728,88189ecd25139bf39248756732b672c6,d5a5aab5708ec74c333fdb26df5c4a2d,2.832,110.116,110.7
20170728,405554280de489942b8381ade6c66383,764ec2c5e21312a6f39ffb49a79ce585,2.588,142.352,142.724
20170728,0ae011769ad316b0bb0aec3297f89b81,d1a1265a24dbe06b8d7e95026a6f684b,0.972,36.724,36.732
20170728,405554280de489942b8381ade6c66383,13adc2e755b95610996c5be3ec6d0cd0,10.64,597.628,598.672
20170728,8bae54c9c7edfa7bb84b21afba062ccc,b27bbc5718b26ff066190c23f35c9ac1,2.724,154.832,155.176
20170728,405554280de489942b8381ade6c66383,3f6ee79f8f1f82b12c94e9c6bf4378fa,0.98,42.808,43.06
20170728,8c1aea0122f82f9f2cd312a90e970f67,88c7df77ff3c9064fa812384269f4f01,1.588,80.972,81.068
20170728,b3c8b069178a302d4c82a2b8a6e933ad,8559d346a45588cdf091fb923e4a574d,33.684,1086.644,1083.124
20170728,918ad085e92781fc8a0a626ba0954cf2,7ed41ee3a505d244fc8788809d4123b6,0.744,38.1,38.0
20170728,88189ecd25139bf39248756732b672c6,18d53f51045010c6500856c6ff6644d6,1.616,75.692,75.388
20170728,8bae54c9c7edfa7bb84b21afba062ccc,ce4eb7b87151d3d36233a1d04ac51016,2.432,123.82,124.08
20170728,0eaa5d2e2f5b1d9dbc70f5351ac96390,f14086632a735e50a4995b0933792892,2.344,86.008,85.904
20170728,95c6f8337845d400bfbfd55744282d36,b93b1d4f10c5d823667aa498a8a42d61,1.092,50.224,50.396
20170728,0eaa5d2e2f5b1d9dbc70f5351ac96390,efc66f48467d19f282ad9199366f7546,2.316,89.632,90.564
20170728,b3c8b069178a302d4c82a2b8a6e933ad,4a2ac004176af4f9ac5823b0206134d7,1.84,86.476,86.804
20170728,fc69f34eb64da220cc406f2eff37b7fc,0f051b4639ef334ccc4d9de848931be8,0.272,11.428,11.476
20170728,405554280de489942b8381ade6c66383,bcf6011dc79a5253bdd0430729a82071,6.12,464.152,463.692
20170728,8c1aea0122f82f9f2cd312a90e970f67,7d0f648c41bee96ab1a7f2df7d84904c,3.396,145.668,145.444
20170728,0ae011769ad316b0bb0aec3297f89b81,b0233a782ed2ba05234081a25670ff5e,3.88,136.792,137.232
20170728,fc69f34eb64da220cc406f2eff37b7fc,e8401926caf18478cdf360db380fdd7c,1.388,57.712,57.92
20170728,8bae54c9c7edfa7bb84b21afba062ccc,4cdf32ea57493ea508c5b5fa9bb0c3a4,1.04,41.676,41.584
20170728,0ae011769ad316b0bb0aec3297f89b81,896dcbf8d22deb4f329eb667c56394c6,1.272,59.104,58.732
20170728,fc69f34eb64da220cc406f2eff37b7fc,76251ac998b45b9a8b24e0d80463866d,0.832,31.796,31.712
20170728,405554280de489942b8381ade6c66383,689b66e4036ebd1034d8cafb0e17350b,1.328,58.644,58.52
20170728,8c1aea0122f82f9f2cd312a90e970f67,19b2e9a183bf90bfd9d066d67b993de1,0.78,42.448,42.216
20170728,1ac1ad6a1df647efde9facd8fec2b113,cff6c1ae99d6cdbf27bb2a8bb1b276fc,0.756,38.276,38.212
20170728,1ac1ad6a1df647efde9facd8fec2b113,a29daab64f058b3320ea5c87c678d3e9,1.08,56.068,55.836
20170728,7e4f50b8b3af3ec0c9ad8223d14b9a61,4fc1a40878e0b5e3aeef39d635a5f6d8,1.136,47.032,46.74
20170728,8c1aea0122f82f9f2cd312a90e970f67,04076fd994169d704fc220617d392d1b,1.248,75.684,75.552
20170728,918ad085e92781fc8a0a626ba0954cf2,20f902ca8c2d2aee96ea9da4a8830463,0.948,35.924,36.044
20170728,7e4f50b8b3af3ec0c9ad8223d14b9a61,cc475efb2b1965338158d419c6e5926a,0.616,24.584,24.48
20170728,95c6f8337845d400bfbfd55744282d36,16e591d1ac432c66ba2ed2bd91be9bba,1.1,71.592,71.424
20170728,fc69f34eb64da220cc406f2eff37b7fc,4b54cca9cdf9721e6e0dd043351e0911,0.612,38.856,39.06
20170728,1ac1ad6a1df647efde9facd8fec2b113,148d1f8d7f973fb5c86f276760bf6aab,2.868,141.264,141.412
20170728,7fa83705d62bf66da7fe18cb44257d7f,53e043cedff19f33421575b3afddd599,17.284,1171.5,1171.244
20170728,fc69f34eb64da220cc406f2eff37b7fc,727b0d925a45ee3206a5921395dc8b2f,0.496,19.032,19.052
20170728,1ac1ad6a1df647efde9facd8fec2b113,8b65817c976cf31fc33bbe34e24bd3da,0.924,32.804,33.072
20170728,0eaa5d2e2f5b1d9dbc70f5351ac96390,230c4799da99f96569463114b85789d8,1.56,65.824,65.744
20170728,7e4f50b8b3af3ec0c9ad8223d14b9a61,f362eee4ffd563b894684a825de1beb1,1.34,66.92,67.364
20170728,405554280de489942b8381ade6c66383,75b8379cb622d733619162ab2b65d957,0.48,27.932,27.976
20170728,b3c8b069178a302d4c82a2b8a6e933ad,3c9fb8b11206059cd97929f279ba553e,39.072,2011.38,2003.836
20170728,8c1aea0122f82f9f2cd312a90e970f67,d5a11638a8f2a007e4bcd0381cc1df91,1.756,84.9,85.056
20170728,8bae54c9c7edfa7bb84b21afba062ccc,797540903df19d3ad2bfbe0eb3668540,0.52,22.476,22.412
20170728,0eaa5d2e2f5b1d9dbc70f5351ac96390,8adbdefc98bc742a77b091488f4c226b,4.396,294.984,295.512
20170728,918ad085e92781fc8a0a626ba0954cf2,93b2e1e8dcc81f3f2eb85d29caa4fb6e,0.528,18.384,18.448
20170728,0ae011769ad316b0bb0aec3297f89b81,ebbaeccadf208ca2f2ceb2d98b1ab549,1.256,70.752,70.772
20170728,88189ecd25139bf39248756732b672c6,8000a31727b2d8109b27e55d66d7d01a,1.484,55.66,55.524
20170728,7fa83705d62bf66da7fe18cb44257d7f,a6b30743d5c0702aedbf02fd71d94b2e,16.38,1102.184,1103.312
